run_id,run_dir,dataset_name,frequency,seasonal_period,pattern_len,pattern_lens,qrels_n_bins,forecast_h,seed,patterns_per_series,regime_definition,experiment,system,n_queries,p@10,ap@10,ndcg@10,p@15,ap@15,ndcg@15,comparison,approach
freqquarterly__bins2__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins2__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,36,"12,24,36",2,8,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_cosine,151,0.6039735099337749,0.018937638042642948,0.2926611417186667,0.6044150110375277,0.027136033008086907,0.2869991198694968,,
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,2,42,1,full,exp1_pattern_main,pattern_tsfel,151,0.5629139072847682,0.0261034632540846,0.27678344640579106,0.5364238410596026,0.035831534747419465,0.2709031402293195,,
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,2,42,1,full,exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,151,0.5629139072847682,0.0261034632540846,0.27678344640579106,0.5364238410596026,0.035831534747419465,0.2709031402293195,,
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,2,42,1,full,exp1_pattern_main,pattern_raw_dtw,151,0.4940397350993377,0.021511424812652974,0.24150697518809922,0.48653421633554084,0.030072458070846176,0.23971279615645844,,
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,2,42,1,full,exp1_pattern_main,pattern_raw_cosine,151,0.4390728476821193,0.0186667715138796,0.2232505191570691,0.45033112582781465,0.026560642704865314,0.22504617695463414,,
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,2,42,1,full,exp1_pattern_main,random,151,0.36490066225165557,0.011554482107473693,0.1535639147719045,0.3602649006622516,0.015913644684562175,0.15636103867296283,,
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,2,42,1,full,exp2_whole_vs_pattern,raw_cosine,151,0.46821192052980126,0.019193818767413044,0.22398576306164625,0.45253863134657835,0.025932515484241983,0.2202334070626462,cosine,whole-series
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,2,42,1,full,exp2_whole_vs_pattern,pattern_raw_cosine,151,0.4390728476821193,0.0186667715138796,0.2232505191570691,0.45033112582781465,0.026560642704865314,0.22504617695463414,cosine,pattern
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,2,42,1,full,exp2_whole_vs_pattern,raw_dtw,151,0.4662251655629138,0.019607176000022406,0.21791922419922183,0.4573951434878587,0.026657663328495684,0.21711810469157836,dtw,whole-series
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,2,42,1,full,exp2_whole_vs_pattern,pattern_raw_dtw,151,0.4940397350993377,0.021511424812652974,0.24150697518809922,0.48653421633554084,0.030072458070846176,0.23971279615645844,dtw,pattern
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,2,42,1,full,exp2_whole_vs_pattern,tsfel,151,0.5576158940397351,0.025445567017277543,0.2656581540473981,0.5501103752759382,0.03607323722870619,0.26907461728200954,tsfel,whole-series
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,2,42,1,full,exp2_whole_vs_pattern,pattern_tsfel,151,0.5629139072847682,0.0261034632540846,0.27678344640579106,0.5364238410596026,0.035831534747419465,0.2709031402293195,tsfel,pattern
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,2,42,1,full,exp3_retrieval_ablation,random,151,0.36490066225165557,0.011554482107473693,0.1535639147719045,0.3602649006622516,0.015913644684562175,0.15636103867296283,,random
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,2,42,1,full,exp3_retrieval_ablation,pattern_tsfel,151,0.5629139072847682,0.0261034632540846,0.27678344640579106,0.5364238410596026,0.035831534747419465,0.2709031402293195,,best_content_baseline
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12,"12,24,36",3,2,42,1,full,exp4_pattern_length_sensitivity,pattern_tsfel,151,0.5582781456953643,0.025288335988815407,0.27875557237448184,0.5479028697571744,0.03564876538745477,0.27338375258118636,,
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12,"12,24,36",3,2,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_cosine,151,0.47284768211920525,0.020197587557686622,0.23602535795195773,0.4520971302428255,0.027069211595819938,0.2274547972667893,,
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,12,"12,24,36",3,2,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_dtw,151,0.476158940397351,0.019853084338962112,0.23395561834805534,0.4587196467991171,0.027103424501798354,0.22621806307105066,,
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,2,42,1,full,exp4_pattern_length_sensitivity,pattern_tsfel,151,0.5629139072847682,0.0261034632540846,0.27678344640579106,0.5364238410596026,0.035831534747419465,0.2709031402293195,,
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,2,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_dtw,151,0.4940397350993377,0.021511424812652974,0.24150697518809922,0.48653421633554084,0.030072458070846176,0.23971279615645844,,
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,2,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_cosine,151,0.4390728476821193,0.0186667715138796,0.2232505191570691,0.45033112582781465,0.026560642704865314,0.22504617695463414,,
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36,"12,24,36",3,2,42,1,full,exp4_pattern_length_sensitivity,pattern_tsfel,151,0.5887417218543046,0.027660529198237468,0.27547405667541947,0.5708609271523178,0.03859968427460194,0.2722117865727069,,
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36,"12,24,36",3,2,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_dtw,151,0.49072847682119203,0.020993128497521697,0.22846571856594314,0.48785871964679905,0.029409135195217158,0.2311313643731852,,
freqquarterly__bins3__h2__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h2__seed42__pps1__regfull,m3_quarterly,quarterly,4,36,"12,24,36",3,2,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_cosine,151,0.47152317880794703,0.019482092922852533,0.2230409015333393,0.4569536423841061,0.026710723533717663,0.21952921334410955,,
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,4,42,1,full,exp1_pattern_main,pattern_tsfel,151,0.5741721854304636,0.026694557486519464,0.26303410380307396,0.5584988962472407,0.03777481255672504,0.26373470673303695,,
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,4,42,1,full,exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,151,0.5741721854304636,0.026694557486519464,0.26303410380307396,0.5584988962472407,0.03777481255672504,0.26373470673303695,,
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,4,42,1,full,exp1_pattern_main,pattern_raw_dtw,151,0.45827814569536424,0.01934673632667818,0.21819311097812452,0.44856512141280364,0.026592681819406515,0.217654196636502,,
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,4,42,1,full,exp1_pattern_main,pattern_raw_cosine,151,0.4423841059602648,0.018605284105950727,0.20744313927110267,0.42693156732891835,0.025051828026728073,0.20370191037597432,,
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,4,42,1,full,exp1_pattern_main,random,151,0.35165562913907283,0.01101860197554642,0.12850202474436354,0.35143487858719646,0.015279460334484926,0.1342510135889982,,
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,4,42,1,full,exp2_whole_vs_pattern,raw_cosine,151,0.4344370860927152,0.017136559026122152,0.2085526869704413,0.42339955849889627,0.023366957641065212,0.20552885728947135,cosine,whole-series
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,4,42,1,full,exp2_whole_vs_pattern,pattern_raw_cosine,151,0.4423841059602648,0.018605284105950727,0.20744313927110267,0.42693156732891835,0.025051828026728073,0.20370191037597432,cosine,pattern
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,4,42,1,full,exp2_whole_vs_pattern,raw_dtw,151,0.44834437086092715,0.018168438020718304,0.21581047596528902,0.4335540838852097,0.024518533127668184,0.21388620562287314,dtw,whole-series
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,4,42,1,full,exp2_whole_vs_pattern,pattern_raw_dtw,151,0.45827814569536424,0.01934673632667818,0.21819311097812452,0.44856512141280364,0.026592681819406515,0.217654196636502,dtw,pattern
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,4,42,1,full,exp2_whole_vs_pattern,tsfel,151,0.5496688741721855,0.024684724513893253,0.2665347109360115,0.5509933774834437,0.035640240174650284,0.2670498201024508,tsfel,whole-series
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,4,42,1,full,exp2_whole_vs_pattern,pattern_tsfel,151,0.5741721854304636,0.026694557486519464,0.26303410380307396,0.5584988962472407,0.03777481255672504,0.26373470673303695,tsfel,pattern
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,4,42,1,full,exp3_retrieval_ablation,random,151,0.35165562913907283,0.01101860197554642,0.12850202474436354,0.35143487858719646,0.015279460334484926,0.1342510135889982,,random
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,4,42,1,full,exp3_retrieval_ablation,pattern_tsfel,151,0.5741721854304636,0.026694557486519464,0.26303410380307396,0.5584988962472407,0.03777481255672504,0.26373470673303695,,best_content_baseline
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,12,"12,24,36",3,4,42,1,full,exp4_pattern_length_sensitivity,pattern_tsfel,151,0.5754966887417219,0.027034371813844625,0.27141882278271506,0.5637969094922737,0.037708059047352714,0.27284641549691374,,
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,12,"12,24,36",3,4,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_dtw,151,0.433112582781457,0.01734973736209673,0.2089272012956185,0.43796909492273733,0.024081544870779566,0.2121925345743466,,
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,12,"12,24,36",3,4,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_cosine,151,0.4298013245033113,0.016812929090944874,0.20363503986927778,0.4233995584988963,0.02304287923706483,0.2046296263861913,,
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,4,42,1,full,exp4_pattern_length_sensitivity,pattern_tsfel,151,0.5741721854304636,0.026694557486519464,0.26303410380307396,0.5584988962472407,0.03777481255672504,0.26373470673303695,,
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,4,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_dtw,151,0.45827814569536424,0.01934673632667818,0.21819311097812452,0.44856512141280364,0.026592681819406515,0.217654196636502,,
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,4,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_cosine,151,0.4423841059602648,0.018605284105950727,0.20744313927110267,0.42693156732891835,0.025051828026728073,0.20370191037597432,,
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,36,"12,24,36",3,4,42,1,full,exp4_pattern_length_sensitivity,pattern_tsfel,151,0.5880794701986755,0.028066022949464718,0.2787620485435061,0.5805739514348786,0.03959737918744459,0.27414112769198007,,
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,36,"12,24,36",3,4,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_dtw,151,0.47880794701986745,0.020019416003771797,0.22987920653820695,0.4631346578366446,0.027417648588590485,0.22353351674440153,,
freqquarterly__bins3__h4__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h4__seed42__pps1__regfull,m3_quarterly,quarterly,4,36,"12,24,36",3,4,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_cosine,151,0.46688741721854304,0.01962470296373526,0.2260503580511596,0.4481236203090508,0.026554767451682303,0.21760262979509196,,
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,8,42,1,full,exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,151,0.566887417218543,0.026410446089163337,0.2713019033237863,0.5660044150110375,0.03788474810930954,0.27165458855783015,,
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,8,42,1,full,exp1_pattern_main,pattern_tsfel,151,0.5701986754966887,0.026216468864465783,0.2673094784386866,0.5779249448123621,0.038288459347161366,0.2724546947004991,,
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,8,42,1,full,exp1_pattern_main,pattern_raw_dtw,151,0.43841059602649,0.017769738186284276,0.20106670934426604,0.43222958057395144,0.02459205375396287,0.19945640753667118,,
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,8,42,1,full,exp1_pattern_main,pattern_raw_cosine,151,0.4086092715231789,0.016600700525607946,0.1941551956246306,0.4128035320088301,0.02314299476062613,0.19827648673685008,,
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,8,42,1,full,exp1_pattern_main,random,151,0.3536423841059602,0.011169313412039625,0.1447973074271194,0.3523178807947019,0.015387554322649941,0.14755498815895354,,
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,8,42,1,full,exp2_whole_vs_pattern,raw_cosine,151,0.41589403973509936,0.01729498851242608,0.2088620793228491,0.40618101545253865,0.023113208354116056,0.20152967221365245,cosine,whole-series
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,8,42,1,full,exp2_whole_vs_pattern,pattern_raw_cosine,151,0.4086092715231789,0.016600700525607946,0.1941551956246306,0.4128035320088301,0.02314299476062613,0.19827648673685008,cosine,pattern
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,8,42,1,full,exp2_whole_vs_pattern,raw_dtw,151,0.45165562913907276,0.018535635833851257,0.20867708417944125,0.4432671081677704,0.025032478655935227,0.2083684392483151,dtw,whole-series
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,8,42,1,full,exp2_whole_vs_pattern,pattern_raw_dtw,151,0.43841059602649,0.017769738186284276,0.20106670934426604,0.43222958057395144,0.02459205375396287,0.19945640753667118,dtw,pattern
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,8,42,1,full,exp2_whole_vs_pattern,tsfel,151,0.5463576158940397,0.024994188296608013,0.2629763349009077,0.5271523178807946,0.034439166735731386,0.26025940406635756,tsfel,whole-series
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,8,42,1,full,exp2_whole_vs_pattern,pattern_tsfel,151,0.5701986754966887,0.026216468864465783,0.2673094784386866,0.5779249448123621,0.038288459347161366,0.2724546947004991,tsfel,pattern
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,8,42,1,full,exp3_retrieval_ablation,random,151,0.3536423841059602,0.011169313412039625,0.1447973074271194,0.3523178807947019,0.015387554322649941,0.14755498815895354,,random
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,8,42,1,full,exp3_retrieval_ablation,pattern_raw_cosine+pattern_tsfel,151,0.566887417218543,0.026410446089163337,0.2713019033237863,0.5660044150110375,0.03788474810930954,0.27165458855783015,,best_content_baseline
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,12,"12,24,36",3,8,42,1,full,exp4_pattern_length_sensitivity,pattern_tsfel,151,0.5754966887417219,0.027034371813844625,0.27141882278271506,0.5637969094922737,0.037708059047352714,0.27284641549691374,,
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,12,"12,24,36",3,8,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_dtw,151,0.433112582781457,0.01734973736209673,0.2089272012956185,0.43796909492273733,0.024081544870779566,0.2121925345743466,,
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,12,"12,24,36",3,8,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_cosine,151,0.4298013245033113,0.016812929090944874,0.20363503986927778,0.4233995584988963,0.02304287923706483,0.2046296263861913,,
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,8,42,1,full,exp4_pattern_length_sensitivity,pattern_tsfel,151,0.5701986754966887,0.026216468864465783,0.2673094784386866,0.5779249448123621,0.038288459347161366,0.2724546947004991,,
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,8,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_dtw,151,0.43841059602649,0.017769738186284276,0.20106670934426604,0.43222958057395144,0.02459205375396287,0.19945640753667118,,
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,24,"12,24,36",3,8,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_cosine,151,0.4086092715231789,0.016600700525607946,0.1941551956246306,0.4128035320088301,0.02314299476062613,0.19827648673685008,,
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,36,"12,24,36",3,8,42,1,full,exp4_pattern_length_sensitivity,pattern_tsfel,151,0.5496688741721855,0.024948649770126227,0.2555573370276621,0.5554083885209714,0.036316629504985244,0.2568432995884216,,
freqquarterly__bins3__h8__seed42__pps1__regfull,results_ri_bins_sensitivity/quarterly/freqquarterly__bins3__h8__seed42__pps1__regfull,m3_quarterly,quarterly,4,36,"12,24,36",3,8,42,1,full,exp4_pattern_length_sensitivity,pattern_raw_cosine,151,0.4549668874172186,0.019194620702369408,0.19264735083531945,0.44326710816777043,0.0262007131519417,0.1928612858702533,,
