experiment,system,comparison,approach,pattern_len,frequency,qrels_n_bins,forecast_h,patterns_per_series,regime_definition,ndcg@10_mean,ndcg@10_std,ndcg@10_min,ndcg@10_max,ndcg@10_count,ap@10_mean,ap@10_std,ap@10_min,ap@10_max,ap@10_count,p@10_mean,p@10_std,p@10_min,p@10_max,p@10_count,ndcg@15_mean,ndcg@15_std,ndcg@15_min,ndcg@15_max,ndcg@15_count,ap@15_mean,ap@15_std,ap@15_min,ap@15_max,ap@15_count,p@15_mean,p@15_std,p@15_min,p@15_max,p@15_count
exp1_pattern_main,pattern_raw_cosine,,,24,quarterly,2,2,1,full,0.3154479009386773,,0.3154479009386773,0.3154479009386773,1,0.018874982961209562,,0.018874982961209562,0.018874982961209562,1,0.5980132450331126,,0.5980132450331126,0.5980132450331126,1,0.31442708261931146,,0.31442708261931146,0.31442708261931146,1,0.027532798379783247,,0.027532798379783247,0.027532798379783247,1,0.6066225165562914,,0.6066225165562914,0.6066225165562914,1
exp1_pattern_main,pattern_raw_cosine,,,24,quarterly,2,4,1,full,0.29322580039032337,,0.29322580039032337,0.29322580039032337,1,0.019283312167091365,,0.019283312167091365,0.019283312167091365,1,0.613907284768212,,0.613907284768212,0.613907284768212,1,0.2859926769048483,,0.2859926769048483,0.2859926769048483,1,0.02702320128078745,,0.02702320128078745,0.02702320128078745,1,0.5991169977924945,,0.5991169977924945,0.5991169977924945,1
exp1_pattern_main,pattern_raw_cosine,,,24,quarterly,2,8,1,full,0.292576833679699,,0.292576833679699,0.292576833679699,1,0.017951666511208518,,0.017951666511208518,0.017951666511208518,1,0.5860927152317881,,0.5860927152317881,0.5860927152317881,1,0.2916413995543685,,0.2916413995543685,0.2916413995543685,1,0.025551738827338834,,0.025551738827338834,0.025551738827338834,1,0.5827814569536424,,0.5827814569536424,0.5827814569536424,1
exp1_pattern_main,pattern_raw_cosine,,,24,quarterly,3,2,1,full,0.2232505191570691,,0.2232505191570691,0.2232505191570691,1,0.0186667715138796,,0.0186667715138796,0.0186667715138796,1,0.4390728476821193,,0.4390728476821193,0.4390728476821193,1,0.22504617695463414,,0.22504617695463414,0.22504617695463414,1,0.026560642704865314,,0.026560642704865314,0.026560642704865314,1,0.45033112582781465,,0.45033112582781465,0.45033112582781465,1
exp1_pattern_main,pattern_raw_cosine,,,24,quarterly,3,4,1,full,0.20744313927110267,,0.20744313927110267,0.20744313927110267,1,0.018605284105950727,,0.018605284105950727,0.018605284105950727,1,0.4423841059602648,,0.4423841059602648,0.4423841059602648,1,0.20370191037597432,,0.20370191037597432,0.20370191037597432,1,0.025051828026728073,,0.025051828026728073,0.025051828026728073,1,0.42693156732891835,,0.42693156732891835,0.42693156732891835,1
exp1_pattern_main,pattern_raw_cosine,,,24,quarterly,3,8,1,full,0.1941551956246306,,0.1941551956246306,0.1941551956246306,1,0.016600700525607946,,0.016600700525607946,0.016600700525607946,1,0.4086092715231789,,0.4086092715231789,0.4086092715231789,1,0.19827648673685008,,0.19827648673685008,0.19827648673685008,1,0.02314299476062613,,0.02314299476062613,0.02314299476062613,1,0.4128035320088301,,0.4128035320088301,0.4128035320088301,1
exp1_pattern_main,pattern_raw_cosine,,,24,quarterly,4,2,1,full,0.16630320262649642,,0.16630320262649642,0.16630320262649642,1,0.017023098129620478,,0.017023098129620478,0.017023098129620478,1,0.3350993377483444,,0.3350993377483444,0.3350993377483444,1,0.17054384130167594,,0.17054384130167594,0.17054384130167594,1,0.02394524840767164,,0.02394524840767164,0.02394524840767164,1,0.34481236203090504,,0.34481236203090504,0.34481236203090504,1
exp1_pattern_main,pattern_raw_cosine,,,24,quarterly,4,4,1,full,0.16268774206296802,,0.16268774206296802,0.16268774206296802,1,0.016838177693461725,,0.016838177693461725,0.016838177693461725,1,0.3423841059602649,,0.3423841059602649,0.3423841059602649,1,0.1614755343810669,,0.1614755343810669,0.1614755343810669,1,0.021986500450789558,,0.021986500450789558,0.021986500450789558,1,0.32406181015452534,,0.32406181015452534,0.32406181015452534,1
exp1_pattern_main,pattern_raw_cosine,,,24,quarterly,4,8,1,full,0.1523177591643151,,0.1523177591643151,0.1523177591643151,1,0.016347596519550974,,0.016347596519550974,0.016347596519550974,1,0.3211920529801324,,0.3211920529801324,0.3211920529801324,1,0.1588801978445369,,0.1588801978445369,0.1588801978445369,1,0.022004715839812367,,0.022004715839812367,0.022004715839812367,1,0.3183222958057395,,0.3183222958057395,0.3183222958057395,1
exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,,,24,quarterly,2,2,1,full,0.3839035268901191,,0.3839035268901191,0.3839035268901191,1,0.025494058297124502,,0.025494058297124502,0.025494058297124502,1,0.7410596026490066,,0.7410596026490066,0.7410596026490066,1,0.3765791341818345,,0.3765791341818345,0.3765791341818345,1,0.03679844616942872,,0.03679844616942872,0.03679844616942872,1,0.7315673289183223,,0.7315673289183223,0.7315673289183223,1
exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,,,24,quarterly,2,4,1,full,0.34728545801211175,,0.34728545801211175,0.34728545801211175,1,0.025185865057854608,,0.025185865057854608,0.025185865057854608,1,0.7324503311258278,,0.7324503311258278,0.7324503311258278,1,0.34707476494337625,,0.34707476494337625,0.34707476494337625,1,0.03639558771568113,,0.03639558771568113,0.03639558771568113,1,0.7209713024282561,,0.7209713024282561,0.7209713024282561,1
exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,,,24,quarterly,2,8,1,full,0.36501643944860157,,0.36501643944860157,0.36501643944860157,1,0.024383243172964503,,0.024383243172964503,0.024383243172964503,1,0.7139072847682119,,0.7139072847682119,0.7139072847682119,1,0.3581652988540794,,0.3581652988540794,0.3581652988540794,1,0.035528917587382684,,0.035528917587382684,0.035528917587382684,1,0.7152317880794702,,0.7152317880794702,0.7152317880794702,1
exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,,,24,quarterly,3,2,1,full,0.27678344640579106,,0.27678344640579106,0.27678344640579106,1,0.0261034632540846,,0.0261034632540846,0.0261034632540846,1,0.5629139072847682,,0.5629139072847682,0.5629139072847682,1,0.2709031402293195,,0.2709031402293195,0.2709031402293195,1,0.035831534747419465,,0.035831534747419465,0.035831534747419465,1,0.5364238410596026,,0.5364238410596026,0.5364238410596026,1
exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,,,24,quarterly,3,4,1,full,0.26303410380307396,,0.26303410380307396,0.26303410380307396,1,0.026694557486519464,,0.026694557486519464,0.026694557486519464,1,0.5741721854304636,,0.5741721854304636,0.5741721854304636,1,0.26373470673303695,,0.26373470673303695,0.26373470673303695,1,0.03777481255672504,,0.03777481255672504,0.03777481255672504,1,0.5584988962472407,,0.5584988962472407,0.5584988962472407,1
exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,,,24,quarterly,3,8,1,full,0.2713019033237863,,0.2713019033237863,0.2713019033237863,1,0.026410446089163337,,0.026410446089163337,0.026410446089163337,1,0.566887417218543,,0.566887417218543,0.566887417218543,1,0.27165458855783015,,0.27165458855783015,0.27165458855783015,1,0.03788474810930954,,0.03788474810930954,0.03788474810930954,1,0.5660044150110375,,0.5660044150110375,0.5660044150110375,1
exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,,,24,quarterly,4,2,1,full,0.22222658997997546,,0.22222658997997546,0.22222658997997546,1,0.025683125262280546,,0.025683125262280546,0.025683125262280546,1,0.4503311258278146,,0.4503311258278146,0.4503311258278146,1,0.22148124237930267,,0.22148124237930267,0.22148124237930267,1,0.0350029179488196,,0.0350029179488196,0.0350029179488196,1,0.4357615894039736,,0.4357615894039736,0.4357615894039736,1
exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,,,24,quarterly,4,4,1,full,0.19661212708334125,,0.19661212708334125,0.19661212708334125,1,0.025453929202865617,,0.025453929202865617,0.025453929202865617,1,0.4403973509933774,,0.4403973509933774,0.4403973509933774,1,0.20270755131368406,,0.20270755131368406,0.20270755131368406,1,0.0358079324254654,,0.0358079324254654,0.0358079324254654,1,0.4384105960264901,,0.4384105960264901,0.4384105960264901,1
exp1_pattern_main,pattern_raw_cosine+pattern_tsfel,,,24,quarterly,4,8,1,full,0.21855984426561623,,0.21855984426561623,0.21855984426561623,1,0.02636770612814374,,0.02636770612814374,0.02636770612814374,1,0.4609271523178808,,0.4609271523178808,0.4609271523178808,1,0.22397535679979033,,0.22397535679979033,0.22397535679979033,1,0.03725397823852201,,0.03725397823852201,0.03725397823852201,1,0.4573951434878588,,0.4573951434878588,0.4573951434878588,1
exp1_pattern_main,pattern_raw_dtw,,,24,quarterly,2,2,1,full,0.3385820524192684,,0.3385820524192684,0.3385820524192684,1,0.021331210425130313,,0.021331210425130313,0.021331210425130313,1,0.6490066225165563,,0.6490066225165563,0.6490066225165563,1,0.33182696513892207,,0.33182696513892207,0.33182696513892207,1,0.03068132763696329,,0.03068132763696329,0.03068132763696329,1,0.644150110375276,,0.644150110375276,0.644150110375276,1
exp1_pattern_main,pattern_raw_dtw,,,24,quarterly,2,4,1,full,0.3040311739508287,,0.3040311739508287,0.3040311739508287,1,0.019776601608616568,,0.019776601608616568,0.019776601608616568,1,0.6238410596026489,,0.6238410596026489,0.6238410596026489,1,0.29698292716629443,,0.29698292716629443,0.29698292716629443,1,0.02816878575148147,,0.02816878575148147,0.02816878575148147,1,0.6176600441501103,,0.6176600441501103,0.6176600441501103,1
exp1_pattern_main,pattern_raw_dtw,,,24,quarterly,2,8,1,full,0.2974118120101634,,0.2974118120101634,0.2974118120101634,1,0.018549727023478412,,0.018549727023478412,0.018549727023478412,1,0.609271523178808,,0.609271523178808,0.609271523178808,1,0.2939098936380447,,0.2939098936380447,0.2939098936380447,1,0.026875359609074518,,0.026875359609074518,0.026875359609074518,1,0.61280353200883,,0.61280353200883,0.61280353200883,1
exp1_pattern_main,pattern_raw_dtw,,,24,quarterly,3,2,1,full,0.24150697518809922,,0.24150697518809922,0.24150697518809922,1,0.021511424812652974,,0.021511424812652974,0.021511424812652974,1,0.4940397350993377,,0.4940397350993377,0.4940397350993377,1,0.23971279615645844,,0.23971279615645844,0.23971279615645844,1,0.030072458070846176,,0.030072458070846176,0.030072458070846176,1,0.48653421633554084,,0.48653421633554084,0.48653421633554084,1
exp1_pattern_main,pattern_raw_dtw,,,24,quarterly,3,4,1,full,0.21819311097812452,,0.21819311097812452,0.21819311097812452,1,0.01934673632667818,,0.01934673632667818,0.01934673632667818,1,0.45827814569536424,,0.45827814569536424,0.45827814569536424,1,0.217654196636502,,0.217654196636502,0.217654196636502,1,0.026592681819406515,,0.026592681819406515,0.026592681819406515,1,0.44856512141280364,,0.44856512141280364,0.44856512141280364,1
exp1_pattern_main,pattern_raw_dtw,,,24,quarterly,3,8,1,full,0.20106670934426604,,0.20106670934426604,0.20106670934426604,1,0.017769738186284276,,0.017769738186284276,0.017769738186284276,1,0.43841059602649,,0.43841059602649,0.43841059602649,1,0.19945640753667118,,0.19945640753667118,0.19945640753667118,1,0.02459205375396287,,0.02459205375396287,0.02459205375396287,1,0.43222958057395144,,0.43222958057395144,0.43222958057395144,1
exp1_pattern_main,pattern_raw_dtw,,,24,quarterly,4,2,1,full,0.17485704953789627,,0.17485704953789627,0.17485704953789627,1,0.01887522199832085,,0.01887522199832085,0.01887522199832085,1,0.3596026490066225,,0.3596026490066225,0.3596026490066225,1,0.17832056312381353,,0.17832056312381353,0.17832056312381353,1,0.02565114844561401,,0.02565114844561401,0.02565114844561401,1,0.3562913907284768,,0.3562913907284768,0.3562913907284768,1
exp1_pattern_main,pattern_raw_dtw,,,24,quarterly,4,4,1,full,0.17019359641033058,,0.17019359641033058,0.17019359641033058,1,0.017943819372799232,,0.017943819372799232,0.017943819372799232,1,0.3443708609271523,,0.3443708609271523,0.3443708609271523,1,0.16983047915174446,,0.16983047915174446,0.16983047915174446,1,0.023502994672735707,,0.023502994672735707,0.023502994672735707,1,0.3275938189845475,,0.3275938189845475,0.3275938189845475,1
exp1_pattern_main,pattern_raw_dtw,,,24,quarterly,4,8,1,full,0.15127286525412123,,0.15127286525412123,0.15127286525412123,1,0.016294517680963974,,0.016294517680963974,0.016294517680963974,1,0.32913907284768207,,0.32913907284768207,0.32913907284768207,1,0.1551156753399142,,0.1551156753399142,0.1551156753399142,1,0.021976979631079526,,0.021976979631079526,0.021976979631079526,1,0.32317880794701986,,0.32317880794701986,0.32317880794701986,1
exp1_pattern_main,pattern_tsfel,,,24,quarterly,2,2,1,full,0.3839035268901191,,0.3839035268901191,0.3839035268901191,1,0.025494058297124502,,0.025494058297124502,0.025494058297124502,1,0.7410596026490066,,0.7410596026490066,0.7410596026490066,1,0.3765791341818345,,0.3765791341818345,0.3765791341818345,1,0.03679844616942872,,0.03679844616942872,0.03679844616942872,1,0.7315673289183223,,0.7315673289183223,0.7315673289183223,1
exp1_pattern_main,pattern_tsfel,,,24,quarterly,2,4,1,full,0.34728545801211175,,0.34728545801211175,0.34728545801211175,1,0.025185865057854608,,0.025185865057854608,0.025185865057854608,1,0.7324503311258278,,0.7324503311258278,0.7324503311258278,1,0.34707476494337625,,0.34707476494337625,0.34707476494337625,1,0.03639558771568113,,0.03639558771568113,0.03639558771568113,1,0.7209713024282561,,0.7209713024282561,0.7209713024282561,1
exp1_pattern_main,pattern_tsfel,,,24,quarterly,2,8,1,full,0.3738641810615576,,0.3738641810615576,0.3738641810615576,1,0.025055469266503764,,0.025055469266503764,0.025055469266503764,1,0.7317880794701986,,0.7317880794701986,0.7317880794701986,1,0.371585008025751,,0.371585008025751,0.371585008025751,1,0.03684390331627249,,0.03684390331627249,0.03684390331627249,1,0.7333333333333334,,0.7333333333333334,0.7333333333333334,1
exp1_pattern_main,pattern_tsfel,,,24,quarterly,3,2,1,full,0.27678344640579106,,0.27678344640579106,0.27678344640579106,1,0.0261034632540846,,0.0261034632540846,0.0261034632540846,1,0.5629139072847682,,0.5629139072847682,0.5629139072847682,1,0.2709031402293195,,0.2709031402293195,0.2709031402293195,1,0.035831534747419465,,0.035831534747419465,0.035831534747419465,1,0.5364238410596026,,0.5364238410596026,0.5364238410596026,1
exp1_pattern_main,pattern_tsfel,,,24,quarterly,3,4,1,full,0.26303410380307396,,0.26303410380307396,0.26303410380307396,1,0.026694557486519464,,0.026694557486519464,0.026694557486519464,1,0.5741721854304636,,0.5741721854304636,0.5741721854304636,1,0.26373470673303695,,0.26373470673303695,0.26373470673303695,1,0.03777481255672504,,0.03777481255672504,0.03777481255672504,1,0.5584988962472407,,0.5584988962472407,0.5584988962472407,1
exp1_pattern_main,pattern_tsfel,,,24,quarterly,3,8,1,full,0.2673094784386866,,0.2673094784386866,0.2673094784386866,1,0.026216468864465783,,0.026216468864465783,0.026216468864465783,1,0.5701986754966887,,0.5701986754966887,0.5701986754966887,1,0.2724546947004991,,0.2724546947004991,0.2724546947004991,1,0.038288459347161366,,0.038288459347161366,0.038288459347161366,1,0.5779249448123621,,0.5779249448123621,0.5779249448123621,1
exp1_pattern_main,pattern_tsfel,,,24,quarterly,4,2,1,full,0.21939457429535844,,0.21939457429535844,0.21939457429535844,1,0.025859365021841017,,0.025859365021841017,0.025859365021841017,1,0.45496688741721847,,0.45496688741721847,0.45496688741721847,1,0.2213236479495638,,0.2213236479495638,0.2213236479495638,1,0.03560583103017229,,0.03560583103017229,0.03560583103017229,1,0.44326710816777043,,0.44326710816777043,0.44326710816777043,1
exp1_pattern_main,pattern_tsfel,,,24,quarterly,4,4,1,full,0.19661212708334125,,0.19661212708334125,0.19661212708334125,1,0.025453929202865617,,0.025453929202865617,0.025453929202865617,1,0.4403973509933774,,0.4403973509933774,0.4403973509933774,1,0.20270755131368406,,0.20270755131368406,0.20270755131368406,1,0.0358079324254654,,0.0358079324254654,0.0358079324254654,1,0.4384105960264901,,0.4384105960264901,0.4384105960264901,1
exp1_pattern_main,pattern_tsfel,,,24,quarterly,4,8,1,full,0.21855984426561623,,0.21855984426561623,0.21855984426561623,1,0.02636770612814374,,0.02636770612814374,0.02636770612814374,1,0.4609271523178808,,0.4609271523178808,0.4609271523178808,1,0.22397535679979033,,0.22397535679979033,0.22397535679979033,1,0.03725397823852201,,0.03725397823852201,0.03725397823852201,1,0.4573951434878588,,0.4573951434878588,0.4573951434878588,1
exp1_pattern_main,random,,,24,quarterly,2,2,1,full,0.2450658820282552,,0.2450658820282552,0.2450658820282552,1,0.014833904279682337,,0.014833904279682337,0.014833904279682337,1,0.5503311258278146,,0.5503311258278146,0.5503311258278146,1,0.24722960654816076,,0.24722960654816076,0.24722960654816076,1,0.02139697198041314,,0.02139697198041314,0.02139697198041314,1,0.5523178807947019,,0.5523178807947019,0.5523178807947019,1
exp1_pattern_main,random,,,24,quarterly,2,4,1,full,0.21752786360534887,,0.21752786360534887,0.21752786360534887,1,0.014068681502421217,,0.014068681502421217,0.014068681502421217,1,0.5278145695364238,,0.5278145695364238,0.5278145695364238,1,0.2172180772342291,,0.2172180772342291,0.2172180772342291,1,0.02011877160395591,,0.02011877160395591,0.02011877160395591,1,0.5306843267108168,,0.5306843267108168,0.5306843267108168,1
exp1_pattern_main,random,,,24,quarterly,2,8,1,full,0.23870244389858708,,0.23870244389858708,0.23870244389858708,1,0.014130500235490135,,0.014130500235490135,0.014130500235490135,1,0.533112582781457,,0.533112582781457,0.533112582781457,1,0.23558798850505508,,0.23558798850505508,0.23558798850505508,1,0.020279827531358426,,0.020279827531358426,0.020279827531358426,1,0.5368653421633554,,0.5368653421633554,0.5368653421633554,1
exp1_pattern_main,random,,,24,quarterly,3,2,1,full,0.1535639147719045,,0.1535639147719045,0.1535639147719045,1,0.011554482107473693,,0.011554482107473693,0.011554482107473693,1,0.36490066225165557,,0.36490066225165557,0.36490066225165557,1,0.15636103867296283,,0.15636103867296283,0.15636103867296283,1,0.015913644684562175,,0.015913644684562175,0.015913644684562175,1,0.3602649006622516,,0.3602649006622516,0.3602649006622516,1
exp1_pattern_main,random,,,24,quarterly,3,4,1,full,0.12850202474436354,,0.12850202474436354,0.12850202474436354,1,0.01101860197554642,,0.01101860197554642,0.01101860197554642,1,0.35165562913907283,,0.35165562913907283,0.35165562913907283,1,0.1342510135889982,,0.1342510135889982,0.1342510135889982,1,0.015279460334484926,,0.015279460334484926,0.015279460334484926,1,0.35143487858719646,,0.35143487858719646,0.35143487858719646,1
exp1_pattern_main,random,,,24,quarterly,3,8,1,full,0.1447973074271194,,0.1447973074271194,0.1447973074271194,1,0.011169313412039625,,0.011169313412039625,0.011169313412039625,1,0.3536423841059602,,0.3536423841059602,0.3536423841059602,1,0.14755498815895354,,0.14755498815895354,0.14755498815895354,1,0.015387554322649941,,0.015387554322649941,0.015387554322649941,1,0.3523178807947019,,0.3523178807947019,0.3523178807947019,1
exp1_pattern_main,random,,,24,quarterly,4,2,1,full,0.11433837308095311,,0.11433837308095311,0.11433837308095311,1,0.009655095400548243,,0.009655095400548243,0.009655095400548243,1,0.2589403973509934,,0.2589403973509934,0.2589403973509934,1,0.12053244797096714,,0.12053244797096714,0.12053244797096714,1,0.01288418423541368,,0.01288418423541368,0.01288418423541368,1,0.260485651214128,,0.260485651214128,0.260485651214128,1
exp1_pattern_main,random,,,24,quarterly,4,4,1,full,0.09249155724931415,,0.09249155724931415,0.09249155724931415,1,0.009465297172157107,,0.009465297172157107,0.009465297172157107,1,0.2503311258278145,,0.2503311258278145,0.2503311258278145,1,0.10252896046715042,,0.10252896046715042,0.10252896046715042,1,0.012854604770907224,,0.012854604770907224,0.012854604770907224,1,0.25783664459161143,,0.25783664459161143,0.25783664459161143,1
exp1_pattern_main,random,,,24,quarterly,4,8,1,full,0.1071181020549998,,0.1071181020549998,0.1071181020549998,1,0.010399771823164485,,0.010399771823164485,0.010399771823164485,1,0.2708609271523179,,0.2708609271523179,0.2708609271523179,1,0.11058738138300546,,0.11058738138300546,0.11058738138300546,1,0.013699597483344437,,0.013699597483344437,0.013699597483344437,1,0.26490066225165554,,0.26490066225165554,0.26490066225165554,1
exp2_whole_vs_pattern,pattern_raw_cosine,cosine,pattern,24,quarterly,2,2,1,full,0.3154479009386773,,0.3154479009386773,0.3154479009386773,1,0.018874982961209562,,0.018874982961209562,0.018874982961209562,1,0.5980132450331126,,0.5980132450331126,0.5980132450331126,1,0.31442708261931146,,0.31442708261931146,0.31442708261931146,1,0.027532798379783247,,0.027532798379783247,0.027532798379783247,1,0.6066225165562914,,0.6066225165562914,0.6066225165562914,1
exp2_whole_vs_pattern,pattern_raw_cosine,cosine,pattern,24,quarterly,2,4,1,full,0.29322580039032337,,0.29322580039032337,0.29322580039032337,1,0.019283312167091365,,0.019283312167091365,0.019283312167091365,1,0.613907284768212,,0.613907284768212,0.613907284768212,1,0.2859926769048483,,0.2859926769048483,0.2859926769048483,1,0.02702320128078745,,0.02702320128078745,0.02702320128078745,1,0.5991169977924945,,0.5991169977924945,0.5991169977924945,1
exp2_whole_vs_pattern,pattern_raw_cosine,cosine,pattern,24,quarterly,2,8,1,full,0.292576833679699,,0.292576833679699,0.292576833679699,1,0.017951666511208518,,0.017951666511208518,0.017951666511208518,1,0.5860927152317881,,0.5860927152317881,0.5860927152317881,1,0.2916413995543685,,0.2916413995543685,0.2916413995543685,1,0.025551738827338834,,0.025551738827338834,0.025551738827338834,1,0.5827814569536424,,0.5827814569536424,0.5827814569536424,1
exp2_whole_vs_pattern,pattern_raw_cosine,cosine,pattern,24,quarterly,3,2,1,full,0.2232505191570691,,0.2232505191570691,0.2232505191570691,1,0.0186667715138796,,0.0186667715138796,0.0186667715138796,1,0.4390728476821193,,0.4390728476821193,0.4390728476821193,1,0.22504617695463414,,0.22504617695463414,0.22504617695463414,1,0.026560642704865314,,0.026560642704865314,0.026560642704865314,1,0.45033112582781465,,0.45033112582781465,0.45033112582781465,1
